exam_type,category,prompt,choice1,choice2,choice3,choice4,correct_answer,model_answer,key_points,explanation,difficulty,image_url,tags,source,source_year,reference_text,code_snippet,code_language,image_urls,certificate_id
WRITTEN_CBT,컴퓨터 구조,연산의 결과 올림수가 발생하면 1이 되는 flag는 어느 것인 가?,zero flag,sing flag,parity flag,carry flag,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2019-09-21 56번,2019,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,데이지 체인(Daisy chain) 기법을 가장 올바르게 설명한 것 은?,3개 이상의 장치들이 핸드셰이킹(hand shaking) 기법을 사용하는 것,주소가 서로 상충(collision)하는 장치들을 방지하기 위해 조정하는 기법,전압이 높은 입력이 필요한 장치에서부터 낮은 입력의 장치까지 순차로 엮는 방식,인터럽트 확인(Interrupt acknowledge) 신호를 우선순위 가 제일 높은 장치부터 받게 하는 기법,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2019-09-21 57번,2019,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,고정배선제어에 비해 마이크로프로그램을 이용한 제어 방식 이 가지는 장점으로 틀린 것은?,동작 속도를 극대화할 수 있다.,제어 논리의 설계를 프로그램 작업으로 수행할 수 있다.,개발기간을 단축시킬 수 있고 에러에 대한 진단 및 수정 이 쉽다.,변경 가능한 제어기억소자를 사용하면 제어의 변경이 가 능하다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2019-09-21 59번,2019,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,비동기식 입출력 장치의 특징이 아닌 것은?,오픈 루트 방식을 사용할 수 있다.,핸드셰이킹 방식을 사용할 수 없다.,송수신 장치가 자신의 타이밍에 독립적으로 동작한다.,동작의 일치를 위해 동기용의 제어 신호를 상대에 전송 한다.,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2019-09-21 60번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,"다음 중 SR 플립플롭의 부정 상태가 출력으로 나타나지 않 도록 개량하여 부정 상태 없이 불변, 0, 1 토글의 4가지 출 력을 가지는 플립플롭은?",D 플립플롭,T 플립플롭,H 플립플롭,JK 플립플롭,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 61번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,"다음의 회로와 같은 결과를 얻을 수 있는 게이트(gate)는 어 느 것인가? (단, 다이오드는 이상적인 소자이다.) 년 09 월 21 일 필기 기출문제",AND,OR,NOR,XOR,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 62번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,2진수 10110의 2의 보수는?,10001,01010,01001,01011,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 64번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,BCD의 01000010과 00110110의 합을 10진수로 표현하면?,57,78,111,121,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 65번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,"다음 회로의 출력 F에 대한 회로식으로 틀린 것은? (단, x 는 MSB, z는 LSB이다.)",y'+x'z,xy'+y'z'+x'z,x'y;+y'z'+xy',y'z'+x'z+y'z,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 68번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,"다음 회로에서 B의 주기가 1000ns라면, 클록주파수는 몇 MHz 인가?",1,2,4,8,3,,,,medium,/questions/computer-system-engineer/b/20190921/q069-1.png,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 69번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,3초과 코드(3-excess code) 0101을 BCD코드로 변환하면?,0101,0100,0011,0010,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 70번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,리플 카운터의 특징으로 틀린 것은?,비동기 카운터이다.,카운트 속도가 동기식 카운터에 비해 느리다.,최대 동작 주파수에 제한을 받지 않는다.,회로 구성이 비교적 간단하다.,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 71번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,2입력 Exclusive-OR에 대한 설명으로 옳은 것은?,"입력이 같을 때 출력=0, 서로 다를 때 출력=0이 발생","입력이 같을 때 출력=0, 서로 다를 때 출력=1이 발생","입력이 같을 때 출력=1, 서로 다를 때 출력=0이 발생","입력이 같을 때 출력=1, 서로 다를 때 출력=1이 발생",2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 72번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,동기형 15진 계수기를 구성하기 위한 최소의 플립플롭의 개 수는?,2,3,4,5,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 73번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,디지털 회로에서 clock pulse가 오기 전에 입력하고자 하는 입력 자료가 미리 대기하고 있어야 원하는 결과를 얻을 수 있다. 이 때 대기하는 시간을 무엇이라 하는가?,propagation delay time,Setup time,Hold time,Access time,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 75번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,다음 중 입력이 모두 0일 때에만 출력이 1이 되는 게이트 는?,OR 게이트,AND 게이트,NOR 게이트,XOR 게이트,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 76번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,BCD를 10진수로 변환하는 회로는?,Decoder,Encoder,Multiplexer,Demultiplexer,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 77번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,레지스터의 기능으로 옳은 것은?,펄스를 발생시킨다.,정보를 일시 저장한다.,계수기의 대용으로 쓰인다.,회로를 동기시킨다.,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 79번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,"다음 회로에서 입력이 A=1, B=1, C i =1일 때 출력 X화 Y의 값으로 옳은 것은?","X=0, Y=0","X=0, Y=1","X=1, Y=0","X=1, Y=1",4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|논리회로,전자계산기기사 2019-09-21 80번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,다음 내용이 설명하는 것은 무엇인가?,SYNC,TCP/IP,UDP,X.25,4,,,,medium,/questions/computer-system-engineer/b/20190921/q083-1.png,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 83번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,"통신 속도가 2400[baud]이고, 4상 위상변조를 하는 경우 데이터의 전송속도[bps]는?",2400,4800,9600,19200,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 84번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,송신 스테이션이 데이터 프레임을 연속적으로 전송해 나가 다가 NAK를 수신하게 되면 에러가 발생한 프레임을 포함하 여 그 이후에 전송된 모든 데이터 프레임을 재전송하는 방 식은?,Stop-and-wait ARQ,Go-back-N ARQ,Selective-Repeat ARQ,Non Selective-Repeat ARQ,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 85번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,샤논의 정의에서 채널용량을 결정하는 요소가 아닌 것은?,대역폭,신호전력,잡음전력,변조방식,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 86번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,IEEE 802.11 워킹 그룹의 무선 LAN 표준화 현황 중 QoS 년 09 월 21 일 필기 기출문제 강화를 위해 MAC 지원 기능을 채택한 태스크 그룹은?,802.11a,802.11b,802.11g,802.11e,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 87번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,다음 중 패킷 교환망의 설명으로 틀린 것은?,가상 회선 방식과 데이터그램 방식이 있다.,전송에 실패한 패킷의 경우 재전송이 가능하다.,패킷단위로 헤더를 추가하므로 패킷별 오버헤드가 발생 한다.,공간분할 회선교환 방식으로 기계식이나 전자식 교환기 와 통신회선을 그대로 이용하는 방식이다.,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 90번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,ATM에 대한 설명으로 틀린 것은?,고정길이의 셀(cell) 단위로 데이터를 전송하므로 고속통 신에 적합하다.,멀티미디어 전송에 적합하다.,헤더에 대해서 오류검출을 수행한다.,ATM 셀(cell)은 48바이트의 헤더와 5바이트의 데이터로 구성된다.,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 91번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,OSI 7계층 중 데이터 링크 계층의 프로토콜은?,PPP,RS-232C/V.24,EIA-530,V.22bis,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 92번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,주파수 분할 다중화(FDM)에서 보호대역(Guard band)이 필 요한 이유는?,주파수 대역폭을 축소시키기 위함이다.,신호의 세기를 크게 하기 위함이다.,채널 간의 상호 간섭을 방지하기 위함이다.,보다 많은 채널을 좁은 주파수대역에 싣기 위함이다.,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 93번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,외부라우팅 프로토콜이며 거리벡터인 프로토콜로 상이한 시 스템에 있는 라우터간에 라우팅 정보를 교환하는데 사용하 는 프로토콜은?,RIP,OSPF,EXP,BGP,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 94번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,"컴퓨터끼리 또는 컴퓨터와 단말기 사이 등에서 정보교환이 필요한 경우, 이를 원활하게 하기 위하여 정한 여러 가지 통신 규약을 무엇이라 하는가?",Protocol,Link,Terminal,Interface,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 96번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,아날로그 데이터를 디지털 데이터로 변환시키는 표본화 과 정 중 일정한 주기마다 표본화하여 생성되는 펄스는?,PSM,PAM,FM,AM,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 98번,2019,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,HDLC 프레임 형식 중 프레임의 시작과 끝을 나타내며 고유 한 비트 패턴으로 표시되는 것은? (문제 오류로 가답안 발 표시 2번으로 발표되었지만 확정답안 발표시 모두 정답처리 되었습니다. 여기서는 가답안인 2번을 누르면 정답 처리 됩 니다.),정보영역,제어영역,주소영역,임계영역,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|데이터통신,전자계산기기사 2019-09-21 99번,2019,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,로더의 기능 중 실행 프로그램에 할당된 기억공간에 실제로 옮기는 기능은?,Loading,Allocation,Linking,Relocation,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 1번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,파일 시스템의 기능 및 특징이 아닌 것은?,파일을 안정하게 사용할 수 있도록 보호되어야 한다.,"사용자가 파일을 생성, 수정, 제거할 수 있도록 한다.",파일은 주로 주기억장치에 저장하며 사용한다.,파일의 정보가 손실되지 않도록 데이터 무결성을 유지한 다.,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 2번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,프로세스(Process)의 정의 중 틀린 것은?,PCB를 가진 프로그램,프로시저가 활동중인 것,프로세서가 할당 되는 실체,동기적 행위를 일이키는 주체,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 3번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,언어변역 프로그램이 아닌 것은?,linker,compiler,assembler,interpreter,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 4번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,가상메모리의 특징으로 틀린 것은?,보조기억장치를 이용한 주기억장치의 용량 확보이다.,오버레이(Overlay) 문제가 자동적으로 해결된다.,주기억장치 이용률과 다중 프로그래밍의 효율을 높일 수 있다.,사용가능한 보조기억장치는 SASD 장치이어야 한다.,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 5번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,시스템 소프트웨어 구성 중 제어 프로그램이 아닌 것은?,감시 프로그램,서비스 프로그램,작업 제어 프로그램,자료 관리 프로그램,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 6번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,이중 패스 어셈블러의 특징 중 틀린 것은?,프로그램 크기가 작다.,별도의 다른 코드와 결합할 수 있다.,기호 테이블을 이용하여 목적 프로그램을 생성한다.,기호를 정의하기 전에 사용 가능하므로 프로그램 작성이 용이하다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 7번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,프로그램밍 언어 중 모델의 계산을 위해 기호논리와 집합론 을 이용하는 언어는?,C언어,Smalltalk,PROLOG,LISP언어,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 8번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,어셈블리어에서 사용되는 명령 중 의사명령이 아닌 것은?,END,BNE,EQU,DROP,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 10번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,2-패스 어셈블러 구조에서 패스 2의 목적에 해당되는 것 은?,기호들의 값을 찾음,리터럴(literal)들의 기억,기계어 명령어의 길이 결정,위치 계수기(Location counter)의 상태 파악,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 11번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,매크로프로세서의 기본적인 수행 작업으로 틀린 것은?,매크로 정의,매크로 확장,매크로 호출,매크로 소멸,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 12번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,"언어 번역 프로그램이 생성한 목적프로그램과 또 다른 목적 프로그램, 라이브러리 함수 등을 연결하여 실행 가능한 프 로그램을 만드는 것은?",어셈블러(assembler),인터프리터(interpreter),연결 편집기(Linkage Editor),프리프로세서(preprocessor),3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 13번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,별도의 로더없이 언어 번역 프로그램이 로더의 기능까지 수 생하는 방식의 로더는?,Absolute Loader,Direct Linking Loader,Compile And Go Loader,Dynamic Loading Loader,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 15번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,시스템 소프트웨어와 그 기능의 연결이 틀린 것은?,로더 : 실행 가능한 프로그램을 기억 장치로 적재,디버거 : 실행 시간 오류 및 에러 발생 시 기계 상태 검 사 및 수정,링커 : 저급언어로 작성된 원시프로그램을 목적 프로그 램과 연결,어셈블러 : 저급언어로 작성된 원시프로그램을 목적 프 로그램으로 변환,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 16번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,"운영체제를 적재할 수 있도록 하는 것으로, ROM에 저장되 어 있으며 메모리가 비어있는 상태에서 처음을 실행되는 프 로그램은?",매크로,부트로더,컴파일러,스케줄러,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 17번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,시스템 프로그램의 역할이 아닌 것은?,인터럽트를 관리한다.,주변 장치를 관리한다.,복잡한 계산을 처리한다.,프로그램을 기억 장치에 상주시킨다. 년 09 월 26 일 필기 기출문제,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|시스템 프로그래밍,전자계산기기사 2020-09-26 18번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,병렬 컴퓨터의 특징으로 틀린 것은?,처리 속도가 빠르다.,프로그램 작성이 쉽다.,기억장치를 공유할 수 있다.,일부 하드웨어 오류가 발생하여도 전체 시스템은 동작할 수 있다.,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 21번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,비교적 속도가 빠른 자기디스크에 연결하는 채널은?,서브 채널,바이트 채널,셀렉터 채널,멀티플렉서 채널,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 22번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,4비트로 자료를 표시할 때 2진화 16진수는 2진화 십진수 (BCD)에 비해 몇 개를 더 표시할 수 있는가?,0,2,4,6,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 23번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,인터럽트 처리루틴을 사용하지 않고 직접인터럽트 취급 루 틴의 수행을 개시할 수 있도록 각 장치의 인터럽트 취급 루 틴으로 분기하는 명령어들로 구성된 부분은?,채널 명령어,인터럽트 벡터,인터럽트 체인,인터럽트 분기 루틴,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 24번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,캐시 기억장치의 특징 중 틀린 것은?,주기억장치와 CPU의 속도 차이를 줄이기 위해 사용된 다.,주기억장치와 CPU 사이에서 일종의 버퍼기능을 수행한 다.,주기억장치와 CPU의 정보 교환을 위해 임시 보관하는 장치이다.,CPU에서 실행 중인 프로그램과 데이터를 기억한다.,3,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 25번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,"다음에 실행할 마이크로명령어의 주소를 저장하는 레지스터 로, 제어 기억장치의 특정위치를 가리키는 제어장치의 구성 요소는?",Control Memory,Instruction Decoder,Control Buffer Register : CBR,Control Address Register : CAR,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 26번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,모든 마이크로 오퍼레이션에 대한 서로 다른 마이크로 사이 클 시간을 할당하는 방식은?,비동기식,동기가변식,동기고정식,비동기가변식,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 27번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,자기 디스크의 특징이 아닌 것은?,액세스 시간이 빠르다.,"레코드의 추가, 삭제, 정정하기 쉽다.",순차 처리와 랜덤 처리를 병행할 수 있다.,자기 테이프보다 가격이 저렴하고 대용량이다.,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 28번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,I/O operation과 관계없는 것은?,Channel,Handshaking,Interrupt,Emulation,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 29번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,인터럽트 발생 시 CPU가 확인하여야 할 사항으로 틀린 것 은?,상태 조건의 내용,DMA의 내용,프로그램 카운터의 내용,프로그램에서 사용한 모든 레지스터의 내용,2,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 31번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,컴퓨터의 연산자(Op-code)의 기능이 아닌 것은?,함수 연산 기능,전달 기능,제어 기능,기억 기능,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 32번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,중앙연산처리장치에서 마이크로 오퍼레이션이 순서적으로 일어나게 하기 위해 필요한 것은?,레지스터,누산기,스위치,제어신호,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 33번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,다음 마이크로 오퍼레이션과 관련 있는 사이클은?,실행 사이클,간접 사이클,인터럽트 사이클,적재 사이클,2,,,,medium,/questions/computer-system-engineer/b/20200926/q034-1.png,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 34번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,제어징치의 기능에 대한 설명 중 틀린 것은?,입력장치의 내용을 기억장치에 기록한다.,기억장치의 내용을 연산장치에 옮긴다.,가상메모리에 있는 프로그램을 해독한다.,기억장치의 내용을 출력장치에 옮긴다.,3,,,,medium,/questions/computer-system-engineer/b/20200926/q035-1.png,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 35번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,그레이 코드에 대한 설명으로 틀린 것은?,자기 보수의 특성을 가지고 있다.,가중치를 갖지 않는 코드이다.,코드 변환을 위해 XOR 게이트를 사용한다.,아날로그/디지털 변환기를 제어하는 코드에 사용된다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|전자계산기구조,전자계산기기사 2020-09-26 39번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,플래그(flag) 레지스터가 나타나는 상태가 아닌 것은?,carry의 발생,overflow의 발생,연산 결과의 부호,인덱스(index) 레지스터의 증감 상태,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 41번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,마이크로컴퓨터 운영체제의 기능이 아닌 것은?,파일 보호,파일 디렉터리 관리,상주 모니터로의 모드 전환,사용자 프로그램의 번역 및 실행,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 43번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,스택(stack)에 자료 전송 시 사용되는 명령어 형식은?,0-주소 명령어 형식,1-주소 명령어 형식,2-주소 명령어 형식,3-주소 명령어 형식,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 45번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,기억장치의 특성을 결정하는 요소가 아닌 것은?,Idle mode,기억용량,Access Time,Bandwidth,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 46번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,다음 중 성격이 다른 시스템 프로그램은?,로더,컴파일러,어셈블러,인터프리터,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 47번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,마이크로프로세서에서 같은 프로그램이 한 프로그램에 여러 번 사용될 경우 이것을 별도의 프로그램으로 만들어 두고 필요한 때마다 호출하여 사용하는 프로그램은?,분기 명령,반복 명령,회전 명령,서브루틴 명령,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 48번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,SRAM이 DRAM보다 장점인 특성은?,전력손실,메모리 용량,비트당 가격,액세스 기간,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 49번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,입·출력 요구가 있는지를 CPU가 수시로 점검해야 되는 입· 출력 방식은?,DMA,isolated I/O,interrupt I/O,programmed I/O,4,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 50번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,Vectored Interrupt에 대한 설명 중 옳은 것은?,입·출력장치가 주소를 지정해 주므로 응답시간이 빠르다.,CPU는 Interrupt 요구장치를 판별하기 위하여 daisy chain을 이용한다.,Interrupt에 대한 응답방법 중 가장 많은 소프트웨어가 필요하다.,회로가 단순하고 추가적인 하드웨어가 필요 없으므로 경 제적이다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|B계보|마이크로전자계산기,전자계산기기사 2020-09-26 51번,2020,,,,,computer-system-engineer
